OrderID,ProductName,Category,Quantity,Price,Revenue,OrderDate
ORD-102624,Laptop Sleeve,Electronics,2,47.73,95.46,2024-05-08
ORD-102625,Vacuum Cleaner,Home & Kitchen,3,79.41,238.23,2024-04-09
ORD-102626,Moisturizer,Beauty,2,31.41,62.82,2025-03-06
ORD-102627,Sunscreen,Beauty,6,14.81,88.86,2025-01-21
ORD-102628,Smartphone Case,Electronics,4,33.25,133.0,2025-11-26
ORD-102629,Bluetooth Speaker,Electronics,3,37.57,112.71,2024-01-17
ORD-102630,Cotton T-Shirt,Clothing,5,22.52,112.6,2025-12-17
ORD-102631,Football,Sports,2,18.21,36.42,2025-02-24
ORD-102632,Lipstick Set,Beauty,4,38.31,153.24,2025-06-19
ORD-102633,Denim Jeans,Clothing,7,35.72,250.04,2025-04-14
ORD-102634,Smartwatch,Electronics,2,204.47,408.94,2024-06-15
ORD-102635,Sneakers,Clothing,4,65.3,261.2,2025-10-11
ORD-102636,Non-stick Pan,Home & Kitchen,4,54.21,216.84,2024-03-30
ORD-102637,Wireless Earbuds,Electronics,1,113.24,113.24,2025-09-23
ORD-102638,Smartwatch,Electronics,4,107.96,431.84,2025-07-11
ORD-102639,Hoodie,Clothing,3,64.26,192.78,2024-02-03
ORD-102640,Dumbbell Set,Sports,4,107.49,429.96,2024-08-16
ORD-102641,Non-stick Pan,Home & Kitchen,2,61.25,122.5,2024-07-19
ORD-102642,Cycling Helmet,Sports,3,51.0,153.0,2025-04-20
ORD-102643,Lipstick Set,Beauty,3,33.92,101.76,2024-01-08
ORD-102644,Sunscreen,Beauty,4,12.38,49.52,2024-10-17
ORD-102645,Storage Container Set,Home & Kitchen,3,33.28,99.84,2025-02-28
ORD-102646,Laptop Sleeve,Electronics,3,18.75,56.25,2024-02-03
ORD-102647,Bluetooth Speaker,Electronics,2,90.82,181.64,2025-06-15
ORD-102648,Storage Container Set,Home & Kitchen,4,48.08,192.32,2024-06-23
ORD-102649,Dumbbell Set,Sports,5,146.85,734.25,2025-07-23
ORD-102650,Laptop Sleeve,Electronics,3,53.97,161.91,2024-02-22
ORD-102651,Electric Kettle,Home & Kitchen,2,33.25,66.5,2025-10-13
ORD-102652,Lipstick Set,Beauty,6,28.18,169.08,2024-11-21
ORD-102653,Cotton T-Shirt,Clothing,3,30.23,90.69,2025-12-28
ORD-102654,Vacuum Cleaner,Home & Kitchen,2,234.07,468.14,2025-02-05
ORD-102655,Storage Container Set,Home & Kitchen,4,18.5,74.0,2025-07-20
ORD-102656,Cotton T-Shirt,Clothing,3,9.07,27.21,2024-04-05
ORD-102657,Smartwatch,Electronics,2,102.78,205.56,2024-06-05
ORD-102658,Face Serum,Beauty,3,37.66,112.98,2025-08-08
ORD-102659,Moisturizer,Beauty,7,36.45,255.15,2025-04-09
ORD-102660,Moisturizer,Beauty,5,35.35,176.75,2024-09-02
ORD-102661,Smartphone Case,Electronics,4,33.54,134.16,2025-07-02
ORD-102662,Lipstick Set,Beauty,4,25.4,101.6,2024-09-23
ORD-102663,Denim Jeans,Clothing,5,22.96,114.8,2025-10-04
ORD-102664,Yoga Mat,Sports,2,30.33,60.66,2024-04-23
ORD-102665,Non-stick Pan,Home & Kitchen,3,27.45,82.35,2024-05-25
ORD-102666,Yoga Mat,Sports,3,27.57,82.71,2024-03-20
ORD-102667,Denim Jeans,Clothing,3,24.27,72.81,2025-02-04
ORD-102668,Lipstick Set,Beauty,4,20.69,82.76,2024-03-16
ORD-102669,Electric Kettle,Home & Kitchen,2,43.08,86.16,2025-12-04
ORD-102670,Football,Sports,1,16.07,16.07,2024-06-13
ORD-102671,Smartphone Case,Electronics,1,35.58,35.58,2025-11-06
ORD-102672,Non-stick Pan,Home & Kitchen,3,57.85,173.55,2024-04-30
ORD-102673,Football,Sports,7,29.24,204.68,2025-09-20
ORD-102674,Smartwatch,Electronics,1,275.88,275.88,2024-09-17
ORD-102675,Wireless Earbuds,Electronics,3,37.77,113.31,2025-07-02
ORD-102676,Electric Kettle,Home & Kitchen,5,52.43,262.15,2024-08-09
ORD-102677,Smartphone Case,Electronics,3,18.15,54.45,2024-01-31
ORD-102678,Smartphone Case,Electronics,2,17.03,34.06,2024-10-01
ORD-102679,Wireless Earbuds,Electronics,3,138.61,415.83,2024-12-22
ORD-102680,Air Fryer,Home & Kitchen,2,114.21,228.42,2025-05-22
ORD-102681,Dumbbell Set,Sports,1,46.48,46.48,2024-09-13
ORD-102682,Hair Dryer,Beauty,5,33.43,167.15,2025-02-06
ORD-102683,Sunscreen,Beauty,5,15.79,78.95,2024-11-15
ORD-102684,Laptop Sleeve,Electronics,7,54.72,383.04,2025-03-19
ORD-102685,Running Jacket,Clothing,1,97.46,97.46,2024-11-22
ORD-102686,Air Fryer,Home & Kitchen,2,137.19,274.38,2024-07-23
ORD-102687,Cotton T-Shirt,Clothing,3,10.03,30.09,2025-04-05
ORD-102688,Smartwatch,Electronics,1,207.52,207.52,2024-09-16
ORD-102689,Hoodie,Clothing,5,71.89,359.45,2024-12-26
ORD-102690,Bluetooth Speaker,Electronics,5,78.25,391.25,2025-03-15
ORD-102691,Cotton T-Shirt,Clothing,6,19.23,115.38,2024-08-08
ORD-102692,Running Jacket,Clothing,3,29.55,88.65,2024-05-05
ORD-102693,Hair Dryer,Beauty,3,58.02,174.06,2024-08-06
ORD-102694,Moisturizer,Beauty,5,13.54,67.7,2025-07-29
ORD-102695,Denim Jeans,Clothing,3,32.29,96.87,2025-06-23
ORD-102696,Vacuum Cleaner,Home & Kitchen,8,107.33,858.64,2025-11-18
ORD-102697,Football,Sports,3,36.29,108.87,2025-11-29
ORD-102698,Running Jacket,Clothing,5,45.8,229.0,2024-07-21
ORD-102699,Lipstick Set,Beauty,4,35.64,142.56,2024-02-17
ORD-102700,Cotton T-Shirt,Clothing,1,10.57,10.57,2025-04-08
ORD-102701,Sneakers,Clothing,2,82.14,164.28,2024-08-30
ORD-102702,Hoodie,Clothing,4,89.64,358.56,2024-01-05
ORD-102703,Sneakers,Clothing,3,127.12,381.36,2024-02-07
ORD-102704,Yoga Mat,Sports,2,50.71,101.42,2024-12-11
ORD-102705,Wireless Earbuds,Electronics,5,86.08,430.4,2025-03-01
ORD-102706,Running Jacket,Clothing,2,36.6,73.2,2025-02-13
ORD-102707,Lipstick Set,Beauty,2,8.8,17.6,2025-09-19
ORD-102708,Sneakers,Clothing,3,129.39,388.17,2025-05-20
ORD-102709,Yoga Mat,Sports,3,48.46,145.38,2025-01-17
ORD-102710,Smartphone Case,Electronics,4,28.98,115.92,2024-02-18
ORD-102711,Bluetooth Speaker,Electronics,4,100.75,403.0,2025-12-05
ORD-102712,Wireless Earbuds,Electronics,4,103.02,412.08,2024-07-14
ORD-102713,Sunscreen,Beauty,3,26.47,79.41,2024-01-06
ORD-102714,Cycling Helmet,Sports,3,24.83,74.49,2024-02-14
ORD-102715,Yoga Mat,Sports,3,24.28,72.84,2024-09-27
ORD-102716,Air Fryer,Home & Kitchen,4,149.98,599.92,2024-10-03
ORD-102717,Fitness Tracker,Sports,4,50.63,202.52,2025-04-16
ORD-102718,Denim Jeans,Clothing,2,55.58,111.16,2025-08-21
ORD-102719,Football,Sports,7,21.16,148.12,2025-10-14
ORD-102720,Smartwatch,Electronics,1,223.53,223.53,2024-09-03
ORD-102721,Storage Container Set,Home & Kitchen,5,54.68,273.4,2024-11-25
ORD-102722,Non-stick Pan,Home & Kitchen,1,64.2,64.2,2024-09-27
ORD-102723,Hair Dryer,Beauty,6,92.27,553.62,2025-07-25
ORD-102724,Denim Jeans,Clothing,4,26.8,107.2,2025-12-12
ORD-102725,Yoga Mat,Sports,6,12.16,72.96,2024-08-05
ORD-102726,Laptop Sleeve,Electronics,4,39.84,159.36,2024-07-11
ORD-102727,Hoodie,Clothing,2,60.07,120.14,2025-06-24
ORD-102728,Running Jacket,Clothing,3,91.9,275.7,2025-12-26
ORD-102729,Smartwatch,Electronics,5,267.33,1336.65,2024-04-18
ORD-102730,Bluetooth Speaker,Electronics,2,94.91,189.82,2025-01-29
ORD-102731,Fitness Tracker,Sports,3,151.29,453.87,2024-07-26
ORD-102732,Bluetooth Speaker,Electronics,5,33.29,166.45,2025-03-09
ORD-102733,Hoodie,Clothing,2,27.07,54.14,2025-10-25
ORD-102734,Cotton T-Shirt,Clothing,2,12.59,25.18,2024-04-22
ORD-102735,Dumbbell Set,Sports,6,26.81,160.86,2024-09-30
ORD-102736,Air Fryer,Home & Kitchen,5,112.39,561.95,2024-12-26
ORD-102737,Yoga Mat,Sports,5,31.8,159.0,2024-12-28
ORD-102738,Smartwatch,Electronics,3,169.04,507.12,2025-03-17
ORD-102739,Bluetooth Speaker,Electronics,5,32.7,163.5,2025-01-13
ORD-102740,Air Fryer,Home & Kitchen,3,93.89,281.67,2024-07-17
ORD-102741,Hoodie,Clothing,4,52.71,210.84,2024-10-09
ORD-102742,Air Fryer,Home & Kitchen,3,156.25,468.75,2024-04-21
ORD-102743,Non-stick Pan,Home & Kitchen,6,24.16,144.96,2024-08-12
ORD-102744,Fitness Tracker,Sports,3,56.93,170.79,2024-09-29
ORD-102745,Storage Container Set,Home & Kitchen,4,44.42,177.68,2024-08-19
ORD-102746,Lipstick Set,Beauty,4,19.16,76.64,2025-02-05
ORD-102747,Bluetooth Speaker,Electronics,3,38.76,116.28,2025-05-22
ORD-102748,Hair Dryer,Beauty,3,44.89,134.67,2025-10-14
ORD-102749,Non-stick Pan,Home & Kitchen,5,24.31,121.55,2024-04-06
ORD-102750,Fitness Tracker,Sports,3,145.27,435.81,2025-05-03
ORD-102751,Dumbbell Set,Sports,4,60.71,242.84,2024-06-23
ORD-102752,Smartphone Case,Electronics,4,47.29,189.16,2024-12-06
ORD-102753,Wireless Earbuds,Electronics,1,113.75,113.75,2025-11-13
ORD-102754,Denim Jeans,Clothing,2,51.23,102.46,2024-09-27
ORD-102755,Wireless Earbuds,Electronics,3,60.99,182.97,2025-08-31
ORD-102756,Non-stick Pan,Home & Kitchen,3,60.12,180.36,2025-05-15
ORD-102757,Non-stick Pan,Home & Kitchen,4,44.56,178.24,2024-01-18
ORD-102758,Dumbbell Set,Sports,7,86.49,605.43,2025-06-21
ORD-102759,Face Serum,Beauty,4,33.05,132.2,2024-04-12
ORD-102760,Lipstick Set,Beauty,3,27.67,83.01,2025-05-17
ORD-102761,Cycling Helmet,Sports,2,58.62,117.24,2025-11-10
ORD-102762,Cotton T-Shirt,Clothing,3,16.98,50.94,2024-12-27
ORD-102763,Hoodie,Clothing,3,78.31,234.93,2025-11-10
ORD-102764,Fitness Tracker,Sports,4,45.09,180.36,2025-05-10
ORD-102765,Face Serum,Beauty,8,73.86,590.88,2024-05-31
ORD-102766,Dumbbell Set,Sports,4,95.27,381.08,2024-12-31
ORD-102767,Sneakers,Clothing,4,59.29,237.16,2025-01-03
ORD-102768,Laptop Sleeve,Electronics,6,23.06,138.36,2025-10-16
ORD-102769,Hoodie,Clothing,4,85.38,341.52,2025-04-05
ORD-102770,Dumbbell Set,Sports,4,137.79,551.16,2024-09-28
ORD-102771,Running Jacket,Clothing,2,78.31,156.62,2025-02-04
ORD-102772,Cycling Helmet,Sports,2,36.26,72.52,2024-11-12
ORD-102773,Storage Container Set,Home & Kitchen,6,14.81,88.86,2025-09-19
ORD-102774,Sunscreen,Beauty,2,15.84,31.68,2024-12-21
ORD-102775,Football,Sports,3,18.28,54.84,2025-12-02
ORD-102776,Sunscreen,Beauty,2,22.41,44.82,2024-10-23
ORD-102777,Storage Container Set,Home & Kitchen,2,21.2,42.4,2025-05-13
ORD-102778,Face Serum,Beauty,2,16.35,32.7,2025-04-09
ORD-102779,Hoodie,Clothing,4,25.95,103.8,2024-05-06
ORD-102780,Sneakers,Clothing,4,153.83,615.32,2024-12-26
ORD-102781,Bluetooth Speaker,Electronics,3,44.8,134.4,2024-05-21
ORD-102782,Hoodie,Clothing,1,110.39,110.39,2025-11-12
ORD-102783,Non-stick Pan,Home & Kitchen,5,35.41,177.05,2025-12-31
ORD-102784,Dumbbell Set,Sports,2,81.87,163.74,2025-03-18
ORD-102785,Smartphone Case,Electronics,3,25.54,76.62,2024-02-02
ORD-102786,Sneakers,Clothing,3,77.89,233.67,2025-03-08
ORD-102787,Cycling Helmet,Sports,5,76.32,381.6,2024-11-05
ORD-102788,Laptop Sleeve,Electronics,4,68.88,275.52,2025-11-26
ORD-102789,Moisturizer,Beauty,5,44.16,220.8,2025-11-30
ORD-102790,Sneakers,Clothing,2,59.42,118.84,2025-07-21
ORD-102791,Running Jacket,Clothing,5,106.57,532.85,2025-08-03
ORD-102792,Denim Jeans,Clothing,4,53.27,213.08,2025-01-19
ORD-102793,Yoga Mat,Sports,3,37.3,111.9,2024-05-21
ORD-102794,Sunscreen,Beauty,2,29.76,59.52,2025-12-02
ORD-102795,Sneakers,Clothing,4,69.88,279.52,2025-04-22
ORD-102796,Cotton T-Shirt,Clothing,4,10.73,42.92,2025-07-26
ORD-102797,Face Serum,Beauty,6,57.92,347.52,2024-05-23
ORD-102798,Denim Jeans,Clothing,2,38.31,76.62,2025-08-17
ORD-102799,Smartwatch,Electronics,1,274.75,274.75,2025-08-02
ORD-102800,Laptop Sleeve,Electronics,3,33.05,99.15,2024-05-08
ORD-102801,Smartwatch,Electronics,5,236.15,1180.75,2025-04-16
ORD-102802,Bluetooth Speaker,Electronics,3,31.67,95.01,2025-10-27
ORD-102803,Storage Container Set,Home & Kitchen,2,27.15,54.3,2025-08-02
ORD-102804,Cotton T-Shirt,Clothing,2,19.04,38.08,2024-05-04
ORD-102805,Face Serum,Beauty,4,30.64,122.56,2025-12-19
ORD-102806,Laptop Sleeve,Electronics,2,26.47,52.94,2024-05-19
ORD-102807,Moisturizer,Beauty,2,39.85,79.7,2024-11-04
ORD-102808,Face Serum,Beauty,1,45.13,45.13,2025-05-11
ORD-102809,Wireless Earbuds,Electronics,5,47.47,237.35,2024-01-01
ORD-102810,Fitness Tracker,Sports,1,65.81,65.81,2024-04-09
ORD-102811,Wireless Earbuds,Electronics,3,77.87,233.61,2025-06-01
ORD-102812,Wireless Earbuds,Electronics,6,113.58,681.48,2024-11-03
ORD-102813,Dumbbell Set,Sports,6,57.81,346.86,2025-07-13
ORD-102814,Air Fryer,Home & Kitchen,3,187.48,562.44,2025-11-04
ORD-102815,Cotton T-Shirt,Clothing,3,11.3,33.9,2024-07-08
ORD-102816,Moisturizer,Beauty,1,28.57,28.57,2024-06-23
ORD-102817,Moisturizer,Beauty,6,30.6,183.6,2025-05-02
ORD-102818,Cotton T-Shirt,Clothing,4,16.08,64.32,2025-08-25
ORD-102819,Air Fryer,Home & Kitchen,6,149.27,895.62,2025-01-30
ORD-102820,Laptop Sleeve,Electronics,6,24.71,148.26,2025-03-11
ORD-102821,Cotton T-Shirt,Clothing,4,15.84,63.36,2025-07-31
ORD-102822,Non-stick Pan,Home & Kitchen,4,47.19,188.76,2025-10-22
ORD-102823,Air Fryer,Home & Kitchen,2,189.02,378.04,2024-02-13
ORD-102824,Denim Jeans,Clothing,6,49.21,295.26,2025-04-24
ORD-102825,Cotton T-Shirt,Clothing,4,15.6,62.4,2024-06-11
ORD-102826,Fitness Tracker,Sports,3,76.84,230.52,2024-08-03
ORD-102827,Lipstick Set,Beauty,3,9.42,28.26,2025-06-09
ORD-102828,Storage Container Set,Home & Kitchen,4,43.98,175.92,2025-11-02
ORD-102829,Denim Jeans,Clothing,5,49.26,246.3,2024-10-12
ORD-102830,Air Fryer,Home & Kitchen,4,182.32,729.28,2024-03-10
ORD-102831,Air Fryer,Home & Kitchen,2,147.12,294.24,2025-04-28
ORD-102832,Smartwatch,Electronics,2,291.49,582.98,2025-11-05
ORD-102833,Bluetooth Speaker,Electronics,2,92.58,185.16,2025-08-25
ORD-102834,Hoodie,Clothing,2,24.99,49.98,2025-02-17
ORD-102835,Smartphone Case,Electronics,4,11.9,47.6,2024-08-25
ORD-102836,Laptop Sleeve,Electronics,2,67.48,134.96,2024-11-27
ORD-102837,Dumbbell Set,Sports,4,137.2,548.8,2024-04-17
ORD-102838,Laptop Sleeve,Electronics,4,58.99,235.96,2025-03-06
ORD-102839,Bluetooth Speaker,Electronics,9,28.71,258.39,2024-04-27
ORD-102840,Lipstick Set,Beauty,3,25.62,76.86,2025-01-18
ORD-102841,Dumbbell Set,Sports,2,42.53,85.06,2024-11-24
ORD-102842,Denim Jeans,Clothing,3,46.91,140.73,2025-10-14
ORD-102843,Bluetooth Speaker,Electronics,8,55.86,446.88,2025-05-17
ORD-102844,Denim Jeans,Clothing,4,36.08,144.32,2024-06-14
ORD-102845,Electric Kettle,Home & Kitchen,2,37.63,75.26,2024-03-29
ORD-102846,Non-stick Pan,Home & Kitchen,2,16.83,33.66,2024-07-27
ORD-102847,Wireless Earbuds,Electronics,3,97.06,291.18,2025-01-03
ORD-102848,Non-stick Pan,Home & Kitchen,3,28.48,85.44,2024-12-14
ORD-102849,Sunscreen,Beauty,4,12.96,51.84,2025-05-23
ORD-102850,Laptop Sleeve,Electronics,2,32.71,65.42,2025-05-27
ORD-102851,Vacuum Cleaner,Home & Kitchen,2,214.1,428.2,2024-05-21
ORD-102852,Sneakers,Clothing,7,90.81,635.67,2024-03-13
ORD-102853,Smartwatch,Electronics,3,159.16,477.48,2024-11-01
ORD-102854,Non-stick Pan,Home & Kitchen,2,40.83,81.66,2025-09-07
ORD-102855,Bluetooth Speaker,Electronics,3,56.9,170.7,2024-09-14
ORD-102856,Denim Jeans,Clothing,3,24.1,72.3,2024-10-21
ORD-102857,Vacuum Cleaner,Home & Kitchen,1,160.41,160.41,2025-09-17
ORD-102858,Cotton T-Shirt,Clothing,4,19.87,79.48,2025-07-13
ORD-102859,Laptop Sleeve,Electronics,6,41.95,251.7,2024-09-26
ORD-102860,Laptop Sleeve,Electronics,4,25.97,103.88,2024-09-24
ORD-102861,Yoga Mat,Sports,1,22.54,22.54,2024-05-22
ORD-102862,Hair Dryer,Beauty,5,123.7,618.5,2025-11-10
ORD-102863,Laptop Sleeve,Electronics,2,50.17,100.34,2024-03-15
ORD-102864,Vacuum Cleaner,Home & Kitchen,3,291.36,874.08,2025-12-20
ORD-102865,Hair Dryer,Beauty,6,84.69,508.14,2024-03-13
ORD-102866,Vacuum Cleaner,Home & Kitchen,2,251.2,502.4,2024-03-23
ORD-102867,Electric Kettle,Home & Kitchen,6,42.92,257.52,2024-10-04
ORD-102868,Laptop Sleeve,Electronics,4,31.62,126.48,2025-06-03
ORD-102869,Sneakers,Clothing,7,144.77,1013.39,2024-11-06
ORD-102870,Dumbbell Set,Sports,1,139.25,139.25,2024-01-22
ORD-102871,Smartphone Case,Electronics,3,26.41,79.23,2025-07-01
ORD-102872,Cotton T-Shirt,Clothing,1,17.89,17.89,2025-07-19
ORD-102873,Sneakers,Clothing,3,69.85,209.55,2025-12-13
ORD-102874,Sunscreen,Beauty,5,13.01,65.05,2024-05-21
ORD-102875,Smartwatch,Electronics,2,154.51,309.02,2025-01-11
ORD-102876,Cotton T-Shirt,Clothing,2,12.12,24.24,2024-08-31
ORD-102877,Electric Kettle,Home & Kitchen,2,45.24,90.48,2025-02-26
ORD-102878,Fitness Tracker,Sports,9,40.22,361.98,2025-08-04
ORD-102879,Moisturizer,Beauty,3,12.37,37.11,2024-02-28
ORD-102880,Smartphone Case,Electronics,2,11.69,23.38,2024-10-16
ORD-102881,Denim Jeans,Clothing,5,26.82,134.1,2024-10-26
ORD-102882,Cotton T-Shirt,Clothing,5,10.03,50.15,2025-11-03
ORD-102883,Hoodie,Clothing,1,61.42,61.42,2024-07-29
ORD-102884,Hair Dryer,Beauty,2,51.46,102.92,2024-08-13
ORD-102885,Running Jacket,Clothing,4,60.46,241.84,2025-07-18
ORD-102886,Vacuum Cleaner,Home & Kitchen,2,119.06,238.12,2024-09-30
ORD-102887,Non-stick Pan,Home & Kitchen,5,33.19,165.95,2024-02-25
ORD-102888,Hoodie,Clothing,3,40.33,120.99,2025-05-12
ORD-102889,Smartphone Case,Electronics,6,16.21,97.26,2025-06-17
ORD-102890,Moisturizer,Beauty,6,25.41,152.46,2024-05-05
ORD-102891,Moisturizer,Beauty,3,45.77,137.31,2024-02-06
ORD-102892,Lipstick Set,Beauty,4,9.34,37.36,2024-04-26
ORD-102893,Cycling Helmet,Sports,5,56.1,280.5,2024-10-11
ORD-102894,Cotton T-Shirt,Clothing,3,12.16,36.48,2024-03-02
ORD-102895,Air Fryer,Home & Kitchen,2,181.86,363.72,2024-01-20
ORD-102896,Cotton T-Shirt,Clothing,2,10.55,21.1,2024-08-17
ORD-102897,Laptop Sleeve,Electronics,5,24.2,121.0,2025-06-29
ORD-102898,Hoodie,Clothing,7,112.33,786.31,2024-12-22
ORD-102899,Cycling Helmet,Sports,4,73.96,295.84,2024-09-25
ORD-102900,Non-stick Pan,Home & Kitchen,3,67.92,203.76,2024-12-15
ORD-102901,Air Fryer,Home & Kitchen,2,191.94,383.88,2024-02-28
ORD-102902,Storage Container Set,Home & Kitchen,5,29.08,145.4,2025-07-01
ORD-102903,Vacuum Cleaner,Home & Kitchen,3,116.88,350.64,2025-06-15
ORD-102904,Football,Sports,6,14.43,86.58,2024-08-31
ORD-102905,Bluetooth Speaker,Electronics,7,100.65,704.55,2024-03-28
ORD-102906,Hair Dryer,Beauty,4,78.6,314.4,2024-12-11
ORD-102907,Bluetooth Speaker,Electronics,3,45.92,137.76,2025-01-05
ORD-102908,Hoodie,Clothing,3,29.32,87.96,2024-01-13
ORD-102909,Storage Container Set,Home & Kitchen,6,44.09,264.54,2024-09-27
ORD-102910,Cotton T-Shirt,Clothing,3,7.28,21.84,2025-03-26
ORD-102911,Bluetooth Speaker,Electronics,4,57.37,229.48,2025-05-06
ORD-102912,Air Fryer,Home & Kitchen,1,143.22,143.22,2024-02-29
ORD-102913,Smartwatch,Electronics,4,182.07,728.28,2025-07-18
ORD-102914,Smartphone Case,Electronics,4,28.93,115.72,2024-09-21
ORD-102915,Sneakers,Clothing,4,58.41,233.64,2024-05-10
ORD-102916,Smartwatch,Electronics,6,137.6,825.6,2025-11-02
ORD-102917,Wireless Earbuds,Electronics,3,101.89,305.67,2024-07-07
ORD-102918,Fitness Tracker,Sports,3,46.29,138.87,2024-11-20
ORD-102919,Face Serum,Beauty,5,71.2,356.0,2024-09-22
ORD-102920,Bluetooth Speaker,Electronics,2,81.54,163.08,2025-07-07
ORD-102921,Storage Container Set,Home & Kitchen,4,14.18,56.72,2024-04-21
ORD-102922,Hoodie,Clothing,5,40.46,202.3,2024-03-20
ORD-102923,Running Jacket,Clothing,2,76.95,153.9,2025-11-28
ORD-102924,Storage Container Set,Home & Kitchen,4,13.71,54.84,2024-05-26
ORD-102925,Storage Container Set,Home & Kitchen,8,53.59,428.72,2024-12-09
ORD-102926,Cycling Helmet,Sports,1,85.09,85.09,2025-04-26
ORD-102927,Cotton T-Shirt,Clothing,2,16.43,32.86,2024-06-13
ORD-102928,Denim Jeans,Clothing,2,23.82,47.64,2025-08-28
ORD-102929,Storage Container Set,Home & Kitchen,5,38.18,190.9,2025-06-07
ORD-102930,Sunscreen,Beauty,2,19.36,38.72,2025-12-30
ORD-102931,Smartwatch,Electronics,6,205.98,1235.88,2024-02-03
ORD-102932,Wireless Earbuds,Electronics,3,128.99,386.97,2024-03-20
ORD-102933,Fitness Tracker,Sports,2,166.17,332.34,2025-05-30
ORD-102934,Air Fryer,Home & Kitchen,4,171.96,687.84,2025-07-05
ORD-102935,Fitness Tracker,Sports,6,117.79,706.74,2024-02-22
ORD-102936,Vacuum Cleaner,Home & Kitchen,2,129.27,258.54,2025-03-27
ORD-102937,Smartwatch,Electronics,5,286.82,1434.1,2024-10-27
ORD-102938,Running Jacket,Clothing,4,64.33,257.32,2024-08-24
ORD-102939,Face Serum,Beauty,2,29.34,58.68,2025-12-10
ORD-102940,Lipstick Set,Beauty,3,10.82,32.46,2025-01-05
ORD-102941,Non-stick Pan,Home & Kitchen,6,48.21,289.26,2025-01-05
ORD-102942,Air Fryer,Home & Kitchen,5,88.65,443.25,2025-03-04
ORD-102943,Moisturizer,Beauty,2,21.15,42.3,2025-07-04
ORD-102944,Fitness Tracker,Sports,3,55.8,167.4,2025-11-12
ORD-102945,Running Jacket,Clothing,3,75.07,225.21,2024-12-15
ORD-102946,Laptop Sleeve,Electronics,2,61.15,122.3,2025-06-01
ORD-102947,Electric Kettle,Home & Kitchen,3,51.68,155.04,2024-07-03
ORD-102948,Wireless Earbuds,Electronics,4,57.6,230.4,2025-03-04
ORD-102949,Air Fryer,Home & Kitchen,6,68.01,408.06,2024-04-13
ORD-102950,Laptop Sleeve,Electronics,2,44.39,88.78,2024-01-25
ORD-102951,Dumbbell Set,Sports,6,124.69,748.14,2025-06-11
ORD-102952,Football,Sports,2,15.35,30.7,2024-12-28
ORD-102953,Moisturizer,Beauty,2,24.19,48.38,2025-12-30
ORD-102954,Running Jacket,Clothing,3,77.85,233.55,2025-08-28
ORD-102955,Wireless Earbuds,Electronics,9,91.86,826.74,2024-03-16
ORD-102956,Sneakers,Clothing,9,104.49,940.41,2025-02-22
ORD-102957,Lipstick Set,Beauty,2,30.28,60.56,2024-10-23
ORD-102958,Moisturizer,Beauty,4,43.1,172.4,2025-08-26
ORD-102959,Yoga Mat,Sports,4,50.91,203.64,2024-06-04
ORD-102960,Storage Container Set,Home & Kitchen,1,43.01,43.01,2025-11-21
ORD-102961,Sneakers,Clothing,3,110.95,332.85,2024-06-29
ORD-102962,Non-stick Pan,Home & Kitchen,2,32.08,64.16,2024-08-25
ORD-102963,Hoodie,Clothing,1,81.75,81.75,2025-06-14
ORD-102964,Air Fryer,Home & Kitchen,3,99.19,297.57,2024-10-19
ORD-102965,Denim Jeans,Clothing,6,20.98,125.88,2024-05-26
ORD-102966,Dumbbell Set,Sports,6,85.02,510.12,2025-03-16
ORD-102967,Vacuum Cleaner,Home & Kitchen,2,118.79,237.58,2024-11-17
ORD-102968,Cotton T-Shirt,Clothing,4,11.89,47.56,2024-10-21
ORD-102969,Denim Jeans,Clothing,3,57.96,173.88,2024-10-22
ORD-102970,Hoodie,Clothing,6,73.06,438.36,2024-04-18
ORD-102971,Electric Kettle,Home & Kitchen,2,23.59,47.18,2024-04-08
ORD-102972,Dumbbell Set,Sports,5,107.42,537.1,2024-01-29
ORD-102973,Smartwatch,Electronics,3,262.19,786.57,2025-07-04
ORD-102974,Wireless Earbuds,Electronics,4,53.46,213.84,2025-01-13
ORD-102975,Fitness Tracker,Sports,5,120.57,602.85,2025-03-12
ORD-102976,Air Fryer,Home & Kitchen,5,191.71,958.55,2024-10-29
ORD-102977,Face Serum,Beauty,3,62.56,187.68,2025-03-31
ORD-102978,Non-stick Pan,Home & Kitchen,5,63.4,317.0,2024-05-20
ORD-102979,Face Serum,Beauty,2,71.68,143.36,2024-12-28
ORD-102980,Moisturizer,Beauty,2,20.77,41.54,2024-03-17
ORD-102981,Storage Container Set,Home & Kitchen,4,34.01,136.04,2025-04-09
ORD-102982,Non-stick Pan,Home & Kitchen,1,57.01,57.01,2025-12-24
ORD-102983,Yoga Mat,Sports,4,17.5,70.0,2025-03-19
ORD-102984,Sunscreen,Beauty,3,14.84,44.52,2024-11-21
ORD-102985,Non-stick Pan,Home & Kitchen,7,46.45,325.15,2025-10-11
ORD-102986,Hoodie,Clothing,2,75.68,151.36,2025-01-20
ORD-102987,Smartphone Case,Electronics,6,21.19,127.14,2024-09-28
ORD-102988,Electric Kettle,Home & Kitchen,4,25.11,100.44,2025-05-23
ORD-102989,Wireless Earbuds,Electronics,5,106.63,533.15,2025-06-12
ORD-102990,Face Serum,Beauty,3,14.36,43.08,2025-03-20
ORD-102991,Electric Kettle,Home & Kitchen,4,31.25,125.0,2025-12-28
